arrival_ms,sequence,rtp_timestamp,ssrc,packet_bytes,payload_bytes,jitter_component_ms
15801.221,1481,349825937,777926654,220,208,47721792.192573
15834.359,1482,349831937,777926654,163,151,33.528662
15867.515,1483,349846937,777926654,988,976,133.510053
15900.98,1484,349840937,777926654,216,204,47721758.712684
15934.591,1485,349837937,777926654,170,158,47721791.900614
15968.02,1486,349843937,777926654,191,179,33.238116
16001.289,1487,349858937,777926654,892,880,133.396795
16034.617,1488,349852937,777926654,198,186,47721758.850328
16067.705,1489,349849937,777926654,155,143,47721792.42283
16100.976,1490,349855937,777926654,163,151,33.395968
16134.462,1491,349870937,777926654,964,952,133.180114
16167.678,1492,349864937,777926654,242,230,47721758.962117
16201.168,1493,349861937,777926654,203,191,47721792.021494
16234.557,1494,349867937,777926654,180,168,33.27695
16268.108,1495,349882937,777926654,1042,1030,133.116323
16301.122,1496,349876937,777926654,246,234,47721759.163732
16334.289,1497,349873937,777926654,202,190,47721792.34389
16367.973,1498,349879937,777926654,212,200,32.98218
16401.127,1499,349894937,777926654,901,889,133.513332
16434.57,1500,349888937,777926654,271,259,47721758.73415
16467.77,1501,349885937,777926654,230,218,47721792.311499
16501.305,1502,349891937,777926654,214,202,33.131688
16534.775,1503,349906937,777926654,1003,991,133.197202
16567.583,1504,349900937,777926654,217,205,47721759.369005
16601.397,1505,349897937,777926654,208,196,47721791.697845
16634.27,1506,349903937,777926654,189,177,33.793251
16667.894,1507,349918937,777926654,932,920,133.042286
16700.975,1508,349912937,777926654,227,215,47721759.097387
16734.446,1509,349909937,777926654,190,178,47721792.040302
16767.708,1510,349915937,777926654,158,146,33.40423
16801.596,1511,349930937,777926654,890,878,132.778555
16834.323,1512,349924937,777926654,240,228,47721759.450906
16867.653,1513,349921937,777926654,173,161,47721792.180852
16901.178,1514,349927937,777926654,238,226,33.14236
16934.341,1515,349942937,777926654,1029,1017,133.502993
16967.868,1516,349936937,777926654,204,192,47721758.651303
17001.053,1517,349933937,777926654,153,141,47721792.325948
17034.343,1518,349939937,777926654,176,164,33.376012
17067.643,1519,349954937,777926654,896,884,133.367127
17100.968,1520,349948937,777926654,217,205,47721758.852375
17134.404,1521,349945937,777926654,187,175,47721792.075308
17167.66,1522,349951937,777926654,196,184,33.411103
17201.324,1523,349966937,777926654,1025,1013,133.001995
17234.147,1524,349960937,777926654,243,231,47721759.355126
17267.764,1525,349957937,777926654,205,193,47721791.893808
17300.989,1526,349963937,777926654,218,206,33.441797
17334.095,1527,349978937,777926654,932,920,133.561021
17367.873,1528,349972937,777926654,218,206,47721758.400101
17401.196,1529,349969937,777926654,243,231,47721792.188083
17434.267,1530,349975937,777926654,233,221,33.595745
17467.617,1531,349990937,777926654,904,892,133.316108
17501.239,1532,349984937,777926654,227,215,47721758.555937
17534.253,1533,349981937,777926654,206,194,47721792.49682
17567.732,1534,349987937,777926654,204,192,33.188184
17601.508,1535,350002937,777926654,937,925,132.890788
17634.561,1536,349996937,777926654,214,202,47721759.124621
17667.966,1537,349993937,777926654,233,221,47721792.105474
17701.069,1538,349999937,777926654,224,212,33.564534
17734.403,1539,350014937,777926654,924,912,133.331798
17767.697,1540,350008937,777926654,241,229,47721758.883815
